Twitter,Twitter_Verified,ETH_Address,Debank_Follower_Count,Base_Address,TVF,Net_Worth
adam10942970,True,0x624abf4c70c99f62727cdeb53d53bc8fc879f346,232,,2154686,25367
Srikantapadhy3,False,0xe1c14ead3662bf6b20fbd37216d59c8bcf35f4b7,541,,13803180,2713
deezhi_cd,True,0xb8074e660e128ded90c3ddb59b79a25961d6a060,1496,,1774952,2135
murasak77645384,True,0x6376ba69ade23d5ab1e307250ff277d54163d2d6,1536,,11032172,8065
yolunchbag,False,0x5d0bbff6386aa8e6803018f54dffb5d563d4fdf0,404,0x9db190f792c718bcb043c4cb3eb4458c978894ca,6051675,1552
jeongkkong,True,0x6f192024eb8f0a5f45babaea77fbf4a51ee37f70,359,,886883,7521
succuss_77,True,0x3626365b8fe90c6af6fd7643f1e594acf40fc643,261,,11092659,1667
vitaliy_ogai,True,0x0d14c3e95bb35b7332a7ad7d92ba36207a58be4d,265,,17577826,1647
NOFungibleFELIX,True,0x23feb15a88cbb84093eed77010d6db0427ac9eaa,367,,1971883,3455
cgo2500,True,0x6f70d143a9461115af50e126ea2775c7b18bf7ec,289,,1221563,26467
okkulus2,True,0x75d94db4af1519862a0d5e1f9ef818866f1fbc41,988,,2159740,2277
TiagoTito8,True,0x165e4e022bc79afd1cf5464b85016d41cba53201,109,,1006595,2185
oilent31522,True,0xe0b4c05eec9a2efe9b8ad4a2026fc67374ed9363,369,,4762856,5460
Danila_Apachaev,True,0x1618d5b89cee5c3e9609aeb5648fb90ad33a4e06,282,,1504235,1231
Hangni61443710,True,0xdc6953c238c4ffff57d7c16ac32bc716f7074e3a,343,,1788118,1643
shojaeemo,True,0xa24a81bcebbeeb8e6687babf99bb4d0f72c22af5,1677,,5024992,3569
kass_parr,True,0xdeb9553eed4a1e9896000071e50a19ec83301574,95,,198943,1934
RiteshShrikant,True,0x73bd85d1270a9a5aeeb2ac5f982f7aa88a6d1e42,1268,0x8d5fef410c2c8563e10e2dba22e736d89780d111,2808480,9706
munris_vlad,True,0x2300f68064bfaafa381cd36f2695cdfeaac09231,245,,6008384,6625
Yuriy42263373,True,0x570aebce39a3d4049165f8705170ed61ee356907,430,,10797723,4395
shakiXBT,False,0x84bb8f4998527aaf4cf5633bb2743533310600bb,225,0xecc57d484e0d2fb08d72d6cb9c54d83ddce377ea,766011,16430
alxmikhalev,True,0xb6cb6e6eacf6546962481a6436b4a75722f484dd,760,,4921254,11229
KursClub_com,True,0x0c8ff1a94dddd4c9e989db3451e05661a29a03c8,1372,,6392292,542
poleschuka,False,0x95cb32be2265a0522c283d004632eb613537f49c,537,,1106308,2218
Donutz_p,True,0xf4e7e6b600286ffba8154f5125420a0f78db835d,414,0x01c8bea6128bc780891b84de80f7f5da673bfced,1838367,6255
EddieWilliamsc1,True,0x063b98a42a49a60e531c260b51b5b028431f141b,305,,1514920,3430
psrn13,True,0x6f0b20443d05038dd24d0dba77a6fe368773c730,744,,1976527,2944
ChochoAdri,True,0xbd284779d629faf156949c4b6369101d9a4c570c,498,,1541016,1552
humorlusipahi,True,0x9c19a2cc0366d2443d36efe9813efa2152f29312,340,0xcd0fbf1831554f404cb2dc9fe53ac3ccd99c534b,1334315,4025
schinzilorz,True,0x47aa92f6382105a843b4817d99658f6075b70899,161,0xe743dcea4fc9439cbbd27e0ab54684d7289168c1,1462136,1385
cryptogoliath1,True,0xe08753f2caf86cfa29ce24b1ca765f6f3a25a68d,212,,1656242,57267
asoshie6,True,0x23360c3992e141714cdd1ba8acfa3afb8288825d,533,0x04abb836ec2cab35cc00ee7f698019e926e92def,5505021,5849
sashiusunrill,True,0xda436db56e7d5d7ceeb20003fc63acd4d8b465ba,163,,1962597,2310
ozzza33,True,0x0b5e2a93048f07465fd2b8bf37ba23a3098ce688,665,,9479990,1191
_cryptobolt_,True,0xcf9b5cb8aec81d8aeab6cf4e62de238e6a7f82d7,1703,0x9fa9f9227657c279845cb07c3b82fcf7e76ba8ba,2658823,1021
JH__Pineapple,True,0xd3d27b35bf301b9bcb01e0784fe9fd1ee80eb04d,196,,368981,8142
ritzuq,True,0x87617e7fc22fb233e3ab4106960aef85911f73ea,651,,613897,426
orumuk,True,0xc97a4bdcebfcd1e3b0495691fc7a2e91d53e249d,618,,1246470,1001
warper_official,False,0x3e88681de2e12d1ac4116a7a6fb964a2c4c102ae,217,,1391183,4191
ka_nebess,True,0x4e0c40621b3bc3459e39f9ed5469f884213e86df,4007,,36006898,408
Blackbadbull49,False,0xbccd229e9bd1129446f4e6412a00d7e298576fce,233,,1973376,1710
Sous6480,True,0x3e3803ab462a6f13eca2d9b1528c689ccd2dc1dd,665,,23781195,390
soiimaarieel,True,0xd3bdc6294b493986aa500f2c0e4b1cca99a0bb3b,1742,,1278169,2203
LoDeFi31,True,0x6b601039adf1ae544bb793d60f044ee226f49820,209,0xf88d946feedcc7d43c8007da12df91ecd927b29a,973549,1729
2235Jambo,False,0xa6ed53abf8fa50c07f52734c411ca9a9250b691e,357,,1189628,4134
Nickst4rX,True,0x9e3aadc9ba267be3f2e3d7b1e0a02b0e265289b3,738,0x25a355bbdec5e9b5748c4c18fcf2dd9a8914b922,9290858,194
sonu58217778,True,0x9b2ac57bc749307d9920c8b2f11062b456bc715d,183,,397159,6095
redvnd,False,0x5dca7bad26550b04a2d6911ba64bb7e7bdd67787,114,,2318538,296023
0xhioi,False,0xbb4a7c9572284257c9e41aecbb96f9d542210c90,380,0xc9a427522f377cd50a909418369558f71b973175,2191458,8997
armxy,True,0xf7c6a011ccb9274876c1787e7bda7db3de4a2d1f,382,0x6dc551af7dcd591fbaec0f5f51f8a3ba63f1e3ed,1146258,7005
GorbunovMakson,True,0x0c24b35347c1ee02eb58ddcb6037eec01cee1889,1121,,1813292,3016
Crypto__Den4ik,True,0x3e181083a405b2fc93322895d4848e63040fa63f,539,,2727953,1176
brucewaynejc,True,0x5708df8c01d2bcec22dfa66c501e27c197ba2470,134,0x6d09f753770ef59db2b2c74ac0495d0e7a0181e7,1574439,74897
DmitryPogorelo4,True,0x541ceeded157f6590befa1b6a34ab87beda66aa7,390,,5319143,991
Ahalay13,True,0x6e4f0a061ff2de7083904b3d77c9c9bf3a028006,362,,3726532,759
vitolo_eth,True,0x76f34d1a4535241ec054b49d969bdb37f444eb38,136,0xa5ecfd5f565d5f13b759c7369ccc1fc002461f2f,1213826,2121
Fatitato2,True,0xd459e293600355c75b9dcec952a8cab270055bec,2045,,21658836,5783
AlanBitApp,True,0xfb72ed826d1a8a1e82e4dfbcd6a4efc8d99142c7,1937,,7609271,57170
lockyfier,False,0x0428d82d3c4d8c616dac3862e9fc88af9a294b83,405,0x38995a08a307fdac1b4776723a85056c24f4e5f4,1767473,878
ats_crypto34,True,0xafd1d8d74f81196d575661d4a5ede9c603f47a1a,198,0x2f53cd08bb3fca1f975cc51b5f383c59b569acdc,945186,5635
IgorMasternodov,True,0xc3ad4850859b679061c4a3e16bc0146c6b90b17c,1301,,9195371,9571
suji_yan,False,0x934b510d4c9103e6a87aef13b816fb080286d649,148,0x27ac2273318161c6c1f488ee9d98dd967d387add,1181741,99498
cosmicpakete,True,0x066e82b3ae86666db3094a77eb2590a6b12f1a9e,257,,1020878,2437
HOMEGY4,True,0x6574080a89289178426c3065eefa43982a3c2312,493,0xaeadca598a0d233eefe317e0eb586c3f2fb64214,1132829,6193
yangsaan,True,0xae83741c464e2e66d6430101c38d38a3c97116f6,329,0x5bb35aa47bf42aa0a18a04254b731d7d5f0100cb,4408870,6515
dimanilla,True,0x645c946bb911458326d6e83393126ca3479c7ff3,687,,2567914,506
BogdanP00965360,True,0x045aeeb493531d48d1c21435981b4ec5d5052c47,180,0x057db05ca2f4d7bee28a1f72f6cc95ddfdca40d7,4067938,4147
Evhenx,False,0x3a95ac31729140d6ac25c80b90eceec9b929eb9e,100,,1728024,1769
morenagold1,True,0x3c426943c8b4898a49e85113bbd697563c18337c,410,,2723171,29993
HRapnose,True,0x94867e566542f815f498026b3b2e8711ed72e6b2,376,,1551355,3383
carlos_gofe,True,0x4a47b028683c20bd2f50bc0ddbdd1d7ab94c23aa,2343,0x5479177ccc6651e0ae7058c272d9ee0ec3ffe8c6,1172865,1113
97nRjfEZf4Q5Ji7,True,0x2d7ba0b127d5048a631a83af6fd05d61f16d20f3,405,,11156201,4094
samsungmed8706,True,0x18a662be15f9a21d5419c7b5e0598a099c126087,618,,4180059,63852
Ichi_Coin,True,0xde1d5bd2c0520fbaa844be002a646c657a39f66a,1736,0x27c4f2e640f1528369c12e9fdb84b0b74c5d2fe9,4827190,11862
WaichungA,True,0xb911d9299d5b7b58ebae4bcbda089c182e9d851c,1268,,22454963,37457
yoonstar76,True,0x1854c3643539b76c6b9e37900a1dbb8998621bf0,456,0xbe0cd10850965afdd7f3a9225fc525f087b333e6,1732900,2319
joex1_8,False,0xccf035087e9035e42955aeb366291b4ffc56321b,212,,18986524,3176
BulaBulawski,True,0xef11432aa9fa1bde9683f459eea8b94c4f31aa4c,441,,8349561,1041
cryptomag_eth,True,0x80c940786e2b9f45293d277ceda930aa2fdb7695,677,,2408921,1141
david_sipahutar,True,0x64efa181839274ddd6f330ed40059974089343eb,268,,4376548,24712
utkin_aa,False,0x49bf5ac5c4949ee0f9ee5a3d015fab75545ab811,501,,1993627,9329
sarimarcus,True,0x636bfc1dade24c7e60e5807795e4534d42cb5803,79,,1030289,1481
Egor47205838,True,0x766dcf6a41d0e28db73a38b77bc3fa1c48f511a0,1099,0x6f83c8bc8e918d486de20e9bc1b38849f4404947,40613935,921
julivani88,False,0xc316c071d6e82f0c7426e5a6c7b2fb6a2ba9fa72,1106,,988711,1617
twongcrypto,False,0x1e38f19ec613cfcb06d23fd71d01c9dc1feba45e,276,,1134172,34128
LouieGe75531035,True,0x5cf24f62bcc2fafa056c8d1429bc799400e285ab,267,,51729980,341
blockchainjoker,True,0x26c9a6c65d9ff6cd9461e3c0d6213711b8ad4790,412,,1850236,18029
limznb,True,0x6844e2a106f00d76f351550fd0963a9b6fc9b881,770,,2450341,956
crypchofu,True,0xb11dcbacc82200721ecceeefb4d80233355f6fe0,325,,1353713,6260
0x01000011,False,0xcb69535abbc95a042914507f963bdd74ad0025ff,74,,1195464,170951
ZotinAlex,True,0x3b128cf15efc224724122356ea6ab2a6152218f3,211,,1477713,6648
Kinkilicious_ka,True,0xf7fa2b9ccee29d6d760377d040e6ef92bf9b09ff,318,,842024,2717
tyiwje40911,True,0x598cddf87310f155321d756c8e7459db5ebe7f8d,248,,11207008,2050
mishaverd,False,0x43584dc82a8077d8558b7c8374918fc939574539,559,,38782853,4330
KrayCrypto,True,0x695e21e58bb04e9ff580ecb74469b25126e60375,2580,,65057433,444
0xkingmonke,False,0xdf84bd25527c156e158499110ffd745282cb6557,414,,31075624,203006
ClintonOxo,True,0xb75542991188b75c1d73ff79b50bcb9c3bd7a90f,270,,2009660,1891
BricenMistan00,False,0x0ab41ae91238e043f7d1432baac95a809d2fa2ee,348,,5259770,4919
sowan101010,True,0xf17def4313cb4e77d51ec2ba826c360f517a0865,429,,1597368,1525
arara53,False,0x8d12a0bd5b36f0b32588a5745472183983342104,168,,5148440,806572
pujeetmanot,True,0x31f048c427544b40dea9b63e26749c925bf5d931,94,,68442384,7076
ivansaprykin1,False,0xa8180e17db4487fc72717c44916362842cc1adad,695,,1880106,10793
AjKurno,True,0x87fcfe1b0eae956b4c0a23e627d6fc9443c3b111,306,,1333426,5098
Veslav27323979,True,0xf85bf4dd52977ea2d3f652a8d155025d513b53c9,990,,5777623,444
apus_e2,True,0x5bff88d188a795fbafd63d3dbcbe06d950bd4c80,427,,2000146,1714
CRYPTO__MILADY,True,0xa64d4a71a4ece48d67d42da58acab3accc8e39ac,639,,8329081,677
MajibarShanto,True,0xcb36f8580a36788a48518dec95ea458357e64e30,410,,1813131,686
AlexTerCry,True,0x7102bddb8c8f973cad87ac914592ecde3425f5f1,241,,1148847,2958
Hosk1nson,True,0x975d05febb78c1075fa5311653609881f0eaf2b8,494,,25809140,6335
Qirensi_eth,True,0x564dbe43b511c8b99705ec90cb8a3d071f15e946,810,0x672cde42d4736abf88360ddf9ffd1c3315a6afe6,2244956,533
TikYerdogan,True,0xbf3c810bb04e842b316598906b8843db2e6ab80b,2535,,10377637,275
iampeekc,True,0x067c926dd85492f8d107aa32f3d15421d61f0ce3,268,,1304272,5570
KarinaD47002819,False,0x9eeeecf388480fc47d377885b91edee60d463049,561,0x700ef6eb33e45c40ba372ff3cb6159f96474ddec,1182523,2143
begrenat96,True,0x3ab4612df8357b521a3d8a2ac6b0568dc6831f97,588,0xfb89076ca53ce22e0c32d89d81662bb45e949d3e,1925690,1339
zu7ubFHsfHbo0Pt,True,0xa4e06693d262de6c94c573966da8602a9207966b,773,0x40b69194ecf7a857dc5bb50918d45cdf9504ade8,3340504,5400
VictorAbInferno,True,0xcd94e0978d3e723221f84984c4b2abe297e86049,569,,11183060,127
Adamantvault,False,0xb29cd9c87a624b940335d6d5e1d4aadf7d95beec,201,,1479651,4195189
AdrianKucypera,True,0x8951deecf8731aa1d61e42183425fcc609cb9123,949,,1626203,4585
AKorokhov,True,0x67701e71f9412af1bcb2d77897f40139b6ccc073,267,0x4cdf5ee2ccdac00177f3b32c6b0df3b7eac59997,1012662,8507
lateniteninja,False,0xf116569b3f888d639372a5485685a6d8ee28a593,396,0x3df71d46f65f4c5577bf6b9d2b524d13a61d6248,2992426,90143
H4ckt1v15t,True,0x249f8ede06d1b2b4793629a9f262aee848152ef9,176,,2013166,1629
chronologyeth,False,0x0291eb432cb4a2613a7415018933e3db45bcd769,5806,,58681289,958286
nguyenthuan190,True,0xd2a61844d1c5da77ea798868501e7b362b849a79,710,,30819674,90
rich3729,False,0xf83abc519e046c5391d219fabf1a3c87dd5924d3,281,0xa3f19b41395c3771eaf25f1890dae9ac7b1b5121,510791,5413
andikononenko,True,0xc629b9870e4aa129c36fb3a16b001449a6b39797,409,0x09d11203572dbd7143e068bb0428a4e7237d39f6,87526072,2224
sh4mb1er,True,0x95a55c81a76432e446a42c5eda70fbe380a53f19,549,,2185977,8059
onikusan_btc,False,0x329c787b163a730bd7900df2beb3ff4fe4670375,873,,2215029,8300
imcryptox,True,0x5d6c47cfdbbe5ad5a7be0a97d519164d303e1117,1225,0xd58432227c9bb49186a5857603d14269cf0b00b3,615121,2524
congvubtc,True,0x44927a09e9e0f905419c319593bafbd94d96373e,394,,489354,8129
AZadrron,True,0x5d9be2a83980544c73c0d4da79ecea5b2885df06,2322,,2072244,121
etheran295242,True,0x2014d994888dac14566b12c1ef747b747a52cc4e,197,,1603956,20398
stonnynft,True,0x895a231d331b052c08233fa90e68f702ecd454b8,538,0xb3214580ddd238c7bcb2ff6f303b435838fdf026,654895,4187
billtinogh,True,0x4b7da5ed41d2d2e9bd257719d42a6d6ef343b285,352,0xa6e41cb6655363901a7f499f13e4ec6f2b27c501,1041782,704
EugeneTheBull,False,0x58d8984447086ceba3cbe591fe71970be3402df2,1342,0x24ea86e1b42356dd66c3e2a25d32820f04401423,4460943,1893
henon_bcg,True,0xe30b828db91a23022da6425732b9584643da47b3,997,,2392273,14072
blmasterr,True,0x776defc2147a9fabd011b8511ebdd8da43ed105e,2817,,8852965,396
monsters270,True,0x2f298e834f3b0ddce1ec379f95a822dc42d03ae1,192,0xe8367455119876c31814eb428af891b1b86b1d9d,1357171,573
DmitrijTrigub,True,0xf277697ed4294d0cd8759eee61d786b4e4f23317,807,,1827446,743
lkm5404,True,0x8ea403f69219c66f1307d57ca63ec02124c02032,569,0xf6665d87970215c799c21a78ff60f2274f1c741d,1589312,1871
Mo_GlobeKiffers,False,0x281caa39d1877057f29ba185a7bdc9b66edaff87,96,,874725,1071
GKorigg,True,0x50a259a4ac82ff596ac929bbe120846677f04384,426,,3958468,4240
kashki999,True,0x3efa8b19f3474467a3a0a0064be3af6b0a70c6e5,1508,,1218715,1230
Alex____Step,False,0x9a73ef622b53f30c014019376bb1e2c21d3e7f49,922,,2618539,5343
0xSkeithc,True,0x00a59ec1f4bf9718eee07078141b540272bab807,86,0x8443e790058f537aad2b1d9281f08cb26592638f,2676528,44427
Janek40431612,True,0xa53b7bee8789ad6e29cdcba2aa7d7674e63d3bd4,634,,20766804,7096
cycharlie123,True,0xff76fbd15ee6ed16f289f7c3e79fac702abeea6e,187,,3793572,713038
kage_bunchin,True,0xb3a1581b786d724d34377d2a90c6f239887d1908,602,,1175621,4496
romankarpenk,True,0x181235fb8233adffdcd878854e7033ef66e3aeac,465,0xe76102e5c5f13f0a26c0743934e98cbc4150ee64,22872966,693
MykhailoIN13,True,0x2043f76e8fca625c8cea9d7bed33d16d22768a5e,599,,2081197,1654
DPowerOfPurity,True,0x3531d4db64031601ed652be6af583ff2bccf1c71,174,,2777730,1302
skeefer_99,True,0xbb5e233ff7f4eaa6a9e80cc3fd4f4021e3b1a368,130,0x6c0ad8efb4ec61dbe3bc496f9b48ce08294e8112,1584189,1310
xf0707,False,0x95f50cf888dfec90321dc376c1e695f15b081595,1888,,5729127,813
densmirnov,True,0x945294c67752bd0a453975c04e3078c487a858df,140,,819934,5548
ryba4_ok,True,0x18f25ecf2d37dab8c7d480cbaa1450e89eaedb9e,581,,1351764,2206
ishtaris_sham,True,0xb8f52cdca68949a498e25b1ccbf258a38db64291,961,,5200466,15127
Sweetyk81408132,True,0x1b3cedb4f9812f7c7b1ae287e109b71fe75a4c9e,294,,765980,3632
Seizzxn,True,0xa95261d06cde28a8e491acaaa7687673bf08ff0b,3030,,1550827,645
Sandro0x,True,0xd8a52ba910f63bb2a09ed5972465a04751d077a4,410,0x3dd5bf911cd9056a7f4b43e92605b6eae7246ad6,1115239,14968
Dmytro76362420,True,0x20290f1bd125937443757d7aba1001023e870b13,980,,42085299,646
ROBERTIURS,True,0x17f343182b42d6488fc54b6ae73ac5da5ad4e326,465,,1475181,14977
v_2duaaaaa,True,0x8f2d71d42f3d39fe624f4170ed11b7870c2ae3e8,139,,672825,1005
0xcreephyp,True,0x461bed1c0962cbcc4484be93030a0ea54be6d733,528,,1714386,8429
niueport,True,0x5a4bf37b8367806dff7edaeb79778a1715e04ede,513,,2230451,1876
S0lt0them00n,True,0xc0a7a51403a09229dc03a7654f4786e737958d21,412,,1226912,2437
uabenelux1,True,0xa94f17fcea2bd48a5f859642b42be4aa6c4d468a,642,,9991156,152
LSarsilmaz,True,0xc1c23c3d8fe5bd67122235665a3843a595025669,364,0x636352e14e31f3c5c2ee19f41814bf1430190fb2,1046297,884
valenti58889210,True,0xf5fe93609b852d51d03b9749d13d4122d76f482b,1265,,4208448,5674
ol_susol74498,True,0xf6f4c36f9bcdbd4cd7278057a3c0a0409b667c8d,308,,82708757,6609
slafko33,True,0x35eab625cc35d6d3cc6ecfdc563d5f0900da8ee1,569,,2303575,2095
snivn5,True,0xe1db7acd80677cd517dca72e0d13dd7d937adf71,671,0xbc20233998eff230ac1478085c414dba914d7624,1224734,603
kopobaeth,True,0x85f161e0d19e13b56e4118f2eff6f3347e7209ce,126,,401187,3286
purpotest,True,0x2c64a1d5d602e7fb6d21da6211dcecc6e17a0649,368,,38946542,3057
jensinious,False,0x853641368a6cd41ace5ab6db303ae6eb81a14edd,249,0x7ea64532b627f185b0b997cd1319dacb85322062,794582,27929
reinecalypso,True,0xf7841741985ac53523336e0b321f137d1475e263,1558,,593616,5835
LooserInu,True,0xc3f0cb0b70ef09c17fbdea0059c0e85fd324f94b,212,,1279144,7890
0xReflection,True,0xd150dfc40107dd091e03533777772f01d458d1c9,424,,18651643,2446
SE9TXD5nm4hLNVz,False,0x2a6001c2654eab096dcce8fb9e0e5b4f6941e745,172,0xe3f6ea1d88692f3eb77f9abcb5f3daf96d77682b,1074057,11047
beachc4n,True,0xc8336b9dabbac9bfb9aa483e76fc351b13121784,163,0xd24cef08b76cfbbb9dc75f8c3384219c2d6b0ec2,3754692,104156
0xnaze,True,0x32503329b82322db6e491975890dab19eff8dddf,55,0xd59a4f3038bfa3749134eebb3f3a9dc943f3aaa6,528566,6722
0xlaiyuen,True,0x6055748c85d954ef74d864ce7714dd7b2df49dd4,83,0x2b5010707581dfdd3e5253e86229664a338fa444,901905,15370
myungsoon6314,True,0xffec9c63c163981fcc61b410389af1b247584b14,795,,4656359,7770
cryptoviking11,True,0x7723c45fb37092ee65202db7a2fe562c5fe0ab48,106,,2357525,8344
MaxOorigin,False,0x5796bf55bf389ce6886ab606483613b3f4aedd05,193,,4326852,5550
ndidi_gram,False,0x57e6adb5f6368b9946fe1f41254d9d54b7b7575e,251,0xd7aaa22f80b8c796b1f0c49597f692710906fcb9,498317,77539
Nanashi_tamasii,True,0x70cc711c52d00d7229b89271e885b1716903c649,1311,,8939200,7387
go_to_hell_Roh,False,0x57e48340322c651cfb7a5e4879fdf824af71a55c,961,0xeba9776eba2150b162d3bcfa60727d3854cdf69f,2572745,4956
0x0306,False,0x466928b1e8c757fa1e94db11209ddcf28f86e37a,314,,944842,7855
kryptotiktok,True,0x7a15581d5d1c51cdf0b3c1f3dfa9d10fca42b78d,679,,1387855,3047
baritistaken,True,0x1931333392753009366f0b29c6f8d317c3689925,394,0xbc4538093526b1a2f62b4a8d2dc50c0ddc1e0b85,1186000,2399
shato_tw,False,0xd508c555c8349ae273c1da1fad738e9b66950d4b,639,0xc4a7da59a3da16f77b2dbaceb1848ac4c1d824ff,1067528,4334
seocrom,True,0xe2fbbcc7106d69fd9281d3a1479a1d0f3277fb80,383,,3125347,23673
Crypto_yang92sw,True,0x475268163b3a7549ca3dd6abff075040b5cf09e1,401,,1417521,201
vikuwkaaa,True,0x1da0baab74be57fb7ca98314d76dd1c71180eb1b,390,0xc8451e79f6a3952aac2b39fc12ff7c331b51f40b,428231,8654
RedFox66759177,True,0x6bbdf103b0e22f1634e40357d1c7421f2d217a72,153,0x64328efb79168a4d897d9fb1162e6f5819901e50,2812222,1025
hooncrypto,True,0x5cde0ccb7e21ac91dcd4eb4b73fc0ac32612b453,362,0x9a548053d3224179a7eed0bc95becbde68e7b39e,615071,8537
CryptoRohen,True,0x550eef857e3453ea5045ecc1749762d842ea72b0,567,0xd04059cc325163582cddbb83c05374c2d22b71d8,1855157,33104
efdymain,True,0x5e0d9578f76ad883e9dde798713fce7255e16695,258,,1441829,5556
Olegbeliy228,True,0x18fdd3197f863e30c0b7654134e681f96e2a7343,269,,1020249,12428
pedrosm79,True,0x1846fb3e55069d144715709df1c5433e780f9053,568,0x90804cfb410d596caf24c71272bea50805202ad7,5096599,7143
typical37029885,True,0x04bbb7ea18ea570ae47d4489991645e4e49bbf37,1381,,1568326,742
gJvOvW28xdWvxBq,True,0x540d97eebf6d787eeab1ac2928103296e3a543c1,664,,1185254,4636
0xUglyBastard,True,0x0e915d48c85a6c8a4a1f8ebae7ce1ffb0db5ead4,543,0x65f3dcdc108b6de2c5f621fdf17c85a33fc6f924,6436784,849
kerilbro1,True,0x7ed7380023e63b1f59d546fd9b8e982f2a31ca73,389,,840791,8910
pkarami96,True,0xdb1f7bbd4f81dabdf80a85d73ac721d62309b510,579,0x08a5883a26c7b6692275308495ca0c56cf08e9e3,953254,1821
AbBabyAb,True,0x6e4ccd13f63d7c15ff2c93bdd30221d3b27c3d1b,812,0x5ae0e912f2b076a8ae77ee532fcac73e996bbe81,1262521,14251
Mykh7777,True,0xae82cbccea4fed98d23f4a193e1da7e6e3b4fee4,495,,1786601,1454
StMaslov07,True,0x41cd286e6a61f430ee57c8cd142b906d9fdbabda,663,,1457541,1229
qrafkripto,True,0x9813333f1477402fc7b349c594bb1aff2a7fd88b,1482,,1141670,522
TonySta15174064,True,0xbc333af67c8a8d048a08fa7b86ef71eeb699d19e,554,,2298608,702
0xenginsa,True,0x0e5fb95c84f02d044477261951a253dc36501e8f,2385,0x6ea1c5ef97ffd98167cfe157fea0c0c6d3fb461c,1963417,2458
cryptoflame_xyz,True,0x2eab8691857aef246e62c17e9550409b0781e0e1,756,0xbd005c12856827684f0523afda91fb88fcf330c0,38471132,552
0xDyno,False,0x000072ba5d51098b904a927dde54c22ad480b5b5,734,0xd9e3feb25318378bffe79137c9173a14758ed764,3201066,33275
delbint,True,0x078d241dbe88c96d02e69cee7e13be12b3612205,102,0x154f5e21835ad6d2bf2808577aeae5cba57c4710,176887,2844
EvgeniyMay,True,0x0793ca60e6e997333126eb695c3c525d8242c8e9,239,,45761774,922
SkotchS_,True,0xa9552a03cf7575d625fb2932dd336f75323ff513,871,,2873038,2942
a4token,True,0x2f9902c26c17d7aca3b7d8980af4f084ff798375,1070,,74758935,489
semwww10,True,0x985ba318f7bda96949e9b91fde8523210b005e00,226,,8507440,913
FedorPlakosh,True,0x957e6b868269ac973c98275e69faf5a26ba795f5,564,,1918300,2195
yahya_YT9,True,0x249265f9b06d2f7ab5282126786ae3f73b1ddd29,344,0x3e17f492227bd8f6469d20b62c4d548591d33818,18016612,1183
0x_cz_binance,True,0x78cd8c87b4471b9e3a85a440b5fad157f81c8476,239,,1339106,267
bosslyw53,True,0xcc3cd86ddcaa0bf51c5e00e0f58e8b2e7ded91bc,354,,9957131,2121
superfantel,True,0x38ce5a1eace0d563d65711a44631157b2f052710,112,,997996,1145
2bilion,True,0x2a8eefbda9c321d577fee6f3db486919e26cd14d,359,0x6da2587e006a6e8267b66019bc73ecbca8cbb019,873427,18496
r4keta,True,0x0e07ecb7ea74b53f41a3c82b9ff7323512866ce8,854,,2692364,4486
mariox3maks,True,0x972e64e6b405ef73609d9fde9f35f6f8fb19a713,294,,1883137,3432
oilysirs,False,0x3471884f189fd7c63fe8c83601d28ce0cc1b3853,608,0xec48f18c2b4c5746a9b79beb5ac800674608690a,7161615,1437858
wuhh8JY8PumzRVs,True,0xc175d0edecae21d11fb94f25bf944d12ede651ec,312,,3030126,11915
jeongmi44664304,True,0x5ffc32515b05b4b5e4fa2ffe5b26e8e34d5aa227,307,0x76ed2724685cfff36202f4cc233d086ac0734edf,1143377,3188
SanchoBBlanco,True,0x615e70fb39917ee06b5711c577cbdd6869f0c1c3,292,,1837697,3116
qu62990856,True,0x9374555a5e6493e00865fbfd230dbd4874ebaec8,465,,2142101,9010
CriolloCripto,True,0x114902c4254dca8bffb29585819a1e61c6fd3e59,116,,1193181,3586
ManuLioness,True,0xcf2933f7d797edb6aa37e6978f61068abf15fc33,197,,3717626,228686
AndoMakota,True,0x2a0cc57c2cc1c0350db878f9cbf4bc10c446d0bf,406,,2435717,4738
0N3ver14155,True,0xc793a102ebb40a9f2c9aa42347d081c112685f38,142,,1170582,3412
LuckyStars_blog,True,0x47b4d3546892237c55bcf9078b10b6be5e922551,183,,2580302,1390
rh198811,True,0x1750f9f65be225fa3c3914dc77c13d739da8fbee,808,,2268400,22198
Andrey74478511,True,0x49a56e979811228fe14af78a0de407f36a0f829c,2296,,22468693,5653
404Kripto,True,0x23ab9a3f7ebb35bcaf126896668394d3ec2c7262,332,,7244573,29831
taka_eth,True,0x5550d9f1d786f5e0f32470d8f333181930e4b55c,1087,,2280956,13747
GanbyPeters,True,0xd3c2599155d6c7c83ad76e6e0564c66f87c72393,360,,1598397,2624
ab_seng,False,0x7ff7c8a4b74a5da6e8d1a8d1991d9a8cbd6c4335,949,,3162820,3849
todonotumari111,True,0x8ed36ef9f066117203d1bb199d4d41fa2565e3e9,1042,0x17882be4011c7a1e1d941ab85df1c0053a9ab3d6,2861903,10690
crcdexrut,True,0xfd6c6f322240ab795768f572f204f614b69399ea,924,0xa71c3de34e75066025a4e8c40a3db5b1bf6aa1b5,90544439,87
haibtc123,False,0xf8f6f1924706b8775a4a92326477081551a82363,632,,1286264,9745
rumonrajbd,True,0x34f350c88b84a14d98cef6d060eddf936054c0a5,356,0x0aeb8ced8fa0ae4c8a2e2dcaf1f3d8695097a275,2000012,1254
